voting_site_id,district_id,province_id,voting_site_name,district,province
5036063,5036,12,E.P. ANGIALA,POKO,BAS-UELE
5036062,5036,12,CABANE DE TELY,POKO,BAS-UELE
5036061,5036,12,POSTE DE SANTE KUMA,POKO,BAS-UELE
5036060,5036,12,EP NADAU,POKO,BAS-UELE
5036059,5036,12,E.P. NGUMA,POKO,BAS-UELE
5036092,5036,12,E.P. TIMBEKE,POKO,BAS-UELE
5036091,5036,12,E.P. VUNGBA,POKO,BAS-UELE
5036090,5036,12,CS VUNGBA,POKO,BAS-UELE
5036089,5036,12,E.P. LIMBA,POKO,BAS-UELE
5036088,5036,12,CENTRE DE SANTE LIMBA,POKO,BAS-UELE
5036087,5036,12,E.P. NAPUSI,POKO,BAS-UELE
5036086,5036,12,E.P. NAGBONGBO,POKO,BAS-UELE
5036085,5036,12,C S NAGBONGBO,POKO,BAS-UELE
5036084,5036,12,EP BETHANIE,POKO,BAS-UELE
5036083,5036,12,E.P. GBANGIRI,POKO,BAS-UELE
5036082,5036,12,EP BIMA,POKO,BAS-UELE
5036081,5036,12,E.P. KELEGBU,POKO,BAS-UELE
5036080,5036,12,E.P. ZAMBASENDE,POKO,BAS-UELE
5036078,5036,12,E.P. DIMBIA,POKO,BAS-UELE
5036077,5036,12,EP. SANGOLA,POKO,BAS-UELE
5036076,5036,12,E.P. NAKELEDI,POKO,BAS-UELE
5036109,5036,12,EP NDENDULE,POKO,BAS-UELE
5036108,5036,12,CABANE MANGBUNDU,POKO,BAS-UELE
5036107,5036,12,CENTRE DE SANTE AMADI,POKO,BAS-UELE
5036105,5036,12,CABANE DE LOKO,POKO,BAS-UELE
5036104,5036,12,INSTITUT MGR MBIKANYE,POKO,BAS-UELE
5036103,5036,12,EP. A  VIADANA,POKO,BAS-UELE
5036102,5036,12,EP. NAKPADA,POKO,BAS-UELE
5036101,5036,12,EP. MANZIADA,POKO,BAS-UELE
5036100,5036,12,EP BITIMA MOKE,POKO,BAS-UELE
5036099,5036,12,E.P. DOBO,POKO,BAS-UELE
5036098,5036,12,E.P. NERU,POKO,BAS-UELE
5036097,5036,12,CENTRE DE SANTE DE REFERENCE NERU,POKO,BAS-UELE
5036096,5036,12,EP. NANGILIWA,POKO,BAS-UELE
5036095,5036,12,CABANE DE NAKOKOLOKO,POKO,BAS-UELE
5036094,5036,12,CABANE DE KOBOKOBO (BOBOKOSO),POKO,BAS-UELE
5036093,5036,12,POSTE DE SANTE TIMBEKE,POKO,BAS-UELE
5031099,5047,12,E.P. BUMBU RIVE GAUCHE,BUTA VILLE,BAS-UELE
5031098,5047,12,"E,P, BUTA GARE",BUTA VILLE,BAS-UELE
5031097,5047,12,GBANDALE,BUTA VILLE,BAS-UELE
5031096,5047,12,EP.BANA MARIA,BUTA VILLE,BAS-UELE
5031095,5047,12,EDAP/ISP-BUTA,BUTA VILLE,BAS-UELE
5031094,5047,12,E.P. BUMBU CITE,BUTA VILLE,BAS-UELE
5031093,5047,12,C.S .BA MARIA,BUTA VILLE,BAS-UELE
5031092,5047,12,E.P. BALE,BUTA VILLE,BAS-UELE
5036118,5036,12,INSTITUT BAKENGAIE,POKO,BAS-UELE
5036117,5036,12,EP. GANGI,POKO,BAS-UELE
5036116,5036,12,EP BAKUMBA,POKO,BAS-UELE
5036115,5036,12,CENTRE DE SANTE CECCA16 POKO,POKO,BAS-UELE
5036114,5036,12,CABANE GBOMA,POKO,BAS-UELE
5036113,5036,12,EP. KONZO II,POKO,BAS-UELE
5036111,5036,12,CABANE DE NAMUNZUNGU,POKO,BAS-UELE
5036110,5036,12,INSTITUT AMADI,POKO,BAS-UELE
5031017,5031,12,INSTITUT GATANGA,BUTA,BAS-UELE
5031016,5031,12,EP KOTELI NDIO,BUTA,BAS-UELE
5031015,5031,12,E.P. ZABEA,BUTA,BAS-UELE
5031014,5031,12,CENTRE DE SANTE KOTELI,BUTA,BAS-UELE
5031013,5031,12,E.P. YEME,BUTA,BAS-UELE
5031012,5031,12,CABANE DE BOSUMBAGA,BUTA,BAS-UELE
5031011,5031,12,E.P. BOMEME,BUTA,BAS-UELE
5031010,5031,12,E.P. BOKAPO,BUTA,BAS-UELE
5031009,5031,12,E.P. LIKALI,BUTA,BAS-UELE
5031008,5031,12,E.P. BODE,BUTA,BAS-UELE
5031007,5031,12,BOWAYI,BUTA,BAS-UELE
5031104,5047,12,E.P. MBOTA CITE,BUTA VILLE,BAS-UELE
5031103,5047,12,E.P. MATONGOMA I,BUTA VILLE,BAS-UELE
5031102,5047,12,E.P. BESOSE I,BUTA VILLE,BAS-UELE
5031101,5047,12,CENTRE DE SANTE TRIANGLE,BUTA VILLE,BAS-UELE
5031100,5047,12,INST. MOLENDE,BUTA VILLE,BAS-UELE
5031070,5031,12,CABANE DE MALENGWIA,BUTA,BAS-UELE
5031069,5031,12,INST. ANDOMA,BUTA,BAS-UELE
5031068,5031,12,CABANE DE BAYANGE,BUTA,BAS-UELE
5031067,5031,12,ITP ZIMA,BUTA,BAS-UELE
5031066,5031,12,CENTRE DE SANTE TITULE 2,BUTA,BAS-UELE
5031065,5031,12,CABANE DE KPEBELE,BUTA,BAS-UELE
5031064,5031,12,E.P. MAKADA,BUTA,BAS-UELE
5031063,5031,12,CABANE KELA,BUTA,BAS-UELE
5031062,5031,12,CABANE DE BANGOMBI,BUTA,BAS-UELE
5031061,5031,12,CABANE DE BANGALUMA,BUTA,BAS-UELE
5031060,5031,12,CABANE DE BAMBULE,BUTA,BAS-UELE
5031059,5031,12,EP TAMEKA,BUTA,BAS-UELE
5031058,5031,12,CABANE DE BONGBATIA,BUTA,BAS-UELE
5031057,5031,12,CABANE DE BONGBAGELE,BUTA,BAS-UELE
5031056,5031,12,CABANE DE BONDULUNGBA,BUTA,BAS-UELE
5031055,5031,12,CABANE DE BONDINGIMA,BUTA,BAS-UELE
5031019,5031,12,E.P. DUNGU,BUTA,BAS-UELE
5031020,5031,12,E.P. SOSOMBO LULUA,BUTA,BAS-UELE
5031021,5031,12,E.P. MOPEMBA,BUTA,BAS-UELE
5031022,5031,12,CS MASELEBENDE,BUTA,BAS-UELE
5031001,5031,12,CABANE DE AKAMBU,BUTA,BAS-UELE
5031002,5031,12,CABANE DE BANGBALEA,BUTA,BAS-UELE
5031003,5031,12,EP MAMBELE,BUTA,BAS-UELE
5031004,5031,12,E.P. MONGBONDO,BUTA,BAS-UELE
5031005,5031,12,CABANE DE BONGBONGO,BUTA,BAS-UELE
5031006,5031,12,E.P. KUSA BENGE,BUTA,BAS-UELE
5031023,5031,12,EP. MASELEBENDE,BUTA,BAS-UELE
5041003,5041,13,CABANE MON ESPOIRE,RUNGU,HAUT-UELE
5041004,5041,13,INSTITUT MEDJE,RUNGU,HAUT-UELE
5041005,5041,13,INSTITUT NAGUA,RUNGU,HAUT-UELE
5041006,5041,13,E.P. MBENDE,RUNGU,HAUT-UELE
5041007,5041,13,E.P. ARINDRU,RUNGU,HAUT-UELE
5041008,5041,13,EP. MANGBELE,RUNGU,HAUT-UELE
5041009,5041,13,P.S.MANGAMBO,RUNGU,HAUT-UELE
5041010,5041,13,EP. ARU,RUNGU,HAUT-UELE
5041011,5041,13,EP. KPONGO,RUNGU,HAUT-UELE
5041012,5041,13,E.P. BEBIA,RUNGU,HAUT-UELE
5041013,5041,13,EP. MENDANERO,RUNGU,HAUT-UELE
5041030,5041,13,E.P. NANGOSIRA,RUNGU,HAUT-UELE
5041031,5041,13,INST.ZEBUANDRA,RUNGU,HAUT-UELE
5041032,5041,13,E.P. MISA,RUNGU,HAUT-UELE
5041033,5041,13,EP. COMUELE,RUNGU,HAUT-UELE
5041034,5041,13,EP: DULU,RUNGU,HAUT-UELE
5041046,5041,13,E.P. NOKONDODA,RUNGU,HAUT-UELE
5041047,5041,13,EP. NENGBO,RUNGU,HAUT-UELE
5041048,5041,13,EP. NAMUNZA,RUNGU,HAUT-UELE
5041049,5041,13,EP MADIMBA,RUNGU,HAUT-UELE
5041050,5041,13,EP. NEBIDA,RUNGU,HAUT-UELE
5041051,5041,13,E.P. NEGAMBA,RUNGU,HAUT-UELE
5041052,5041,13,EP.NALIGONZA,RUNGU,HAUT-UELE
5041053,5041,13,E.P. KUMBOLU,RUNGU,HAUT-UELE
5041054,5041,13,EP.PENGE,RUNGU,HAUT-UELE
5041055,5041,13,EP. NEKPOKPO,RUNGU,HAUT-UELE
5041024,5041,13,EP.MABEKE,RUNGU,HAUT-UELE
5041025,5041,13,E.P. MABILI,RUNGU,HAUT-UELE
5041026,5041,13,CENTRE DE SANTE MAKPULU,RUNGU,HAUT-UELE
5041027,5041,13,E.P MBITA,RUNGU,HAUT-UELE
5041028,5041,13,E.P. 2 MAKPULU,RUNGU,HAUT-UELE
5041002,5041,13,CABANE MABIA II,RUNGU,HAUT-UELE
5041079,5041,13,E.P. MATARI,RUNGU,HAUT-UELE
5041080,5041,13,EP. BELI,RUNGU,HAUT-UELE
5041081,5041,13,P.S. BAMBU,RUNGU,HAUT-UELE
5041082,5041,13,CABANE ADJOLIA,RUNGU,HAUT-UELE
5041083,5041,13,CABANE MANGBAZA,RUNGU,HAUT-UELE
5041084,5041,13,E.P. NGABI,RUNGU,HAUT-UELE
5041085,5041,13,E.P. MANGOBI,RUNGU,HAUT-UELE
5041086,5041,13,POSTE SANTE CROIX ROUGE MATOKO,RUNGU,HAUT-UELE
5041087,5041,13,E.P. TOKU,RUNGU,HAUT-UELE
5041088,5041,13,E.P. NGBOTOMA,RUNGU,HAUT-UELE
5041056,5041,13,INSTITUT NANGAZIZI,RUNGU,HAUT-UELE
5041057,5041,13,E.P. NEKPODRA,RUNGU,HAUT-UELE
5041058,5041,13,EP. MAGOGOLE,RUNGU,HAUT-UELE
5041059,5041,13,CENTRE DE SANTE NESIRA 1,RUNGU,HAUT-UELE
5041061,5041,13,EP. NEKOROUMA,RUNGU,HAUT-UELE
5041062,5041,13,CENTRE DE SANTE NEPOMEDA,RUNGU,HAUT-UELE
5041095,5041,13,E.P.  AYOKU,RUNGU,HAUT-UELE
5041096,5041,13,E.P. NEVA,RUNGU,HAUT-UELE
5041097,5041,13,EP.MALIKINGBO,RUNGU,HAUT-UELE
5041098,5041,13,EP. MADANGBA,RUNGU,HAUT-UELE
5041099,5041,13,EP.BEIKA,RUNGU,HAUT-UELE
5041100,5041,13,CABANE DE MANGBETU 1,RUNGU,HAUT-UELE
5041101,5041,13,EP. GAO,RUNGU,HAUT-UELE
5041102,5041,13,EP. NENGASAKI,RUNGU,HAUT-UELE
5041103,5041,13,ANGE LA ANDRIANO,RUNGU,HAUT-UELE
5041104,5041,13,CENTRE DE SANTE RUNGU,RUNGU,HAUT-UELE
5041073,5041,13,EP. KUMBALU,RUNGU,HAUT-UELE
5041074,5041,13,EP. NZIBILA,RUNGU,HAUT-UELE
5041075,5041,13,E.P. TAY,RUNGU,HAUT-UELE
5041076,5041,13,EP APANEBAY,RUNGU,HAUT-UELE
5041077,5041,13,CABANE DE KPANGI,RUNGU,HAUT-UELE
5041078,5041,13,E.P. ISIRO MOKE,RUNGU,HAUT-UELE
5042005,5042,13,CABANE DE KPIONGULA,NIANGARA,HAUT-UELE
5042006,5042,13,CABANE DE NADAU,NIANGARA,HAUT-UELE
5042007,5042,13,CABANE DE NDIKITI,NIANGARA,HAUT-UELE
5042008,5042,13,POSTE DE SANTE KUNDANDA,NIANGARA,HAUT-UELE
5042009,5042,13,E.P. NANGBAMA,NIANGARA,HAUT-UELE
5042010,5042,13,CABANE DE NEBILA,NIANGARA,HAUT-UELE
5042011,5042,13,E.P ATINENGWE,NIANGARA,HAUT-UELE
5042012,5042,13,POSTE DE SANTE NEBOTOLODA,NIANGARA,HAUT-UELE
5042013,5042,13,CENTRE DE SANTE MANGADA,NIANGARA,HAUT-UELE
5042014,5042,13,POSTE DE SANTE DULU,NIANGARA,HAUT-UELE
5041089,5041,13,EP.KUBONGU,RUNGU,HAUT-UELE
5041090,5041,13,E.P. VUBE,RUNGU,HAUT-UELE
5041091,5041,13,EP.DIDEMA,RUNGU,HAUT-UELE
5041092,5041,13,CANANA BABUMA,RUNGU,HAUT-UELE
5041093,5041,13,EP. MISSA I,RUNGU,HAUT-UELE
5041094,5041,13,EP.NGBINGBI,RUNGU,HAUT-UELE
5042021,5042,13,E.P. MABOGOMA,NIANGARA,HAUT-UELE
5042022,5042,13,CABANE DE KEMBELE,NIANGARA,HAUT-UELE
5042023,5042,13,CENTRE DE SANTE WAWE,NIANGARA,HAUT-UELE
5042024,5042,13,CABANE DE BAKOSA,NIANGARA,HAUT-UELE
5042025,5042,13,CABANE DE DUGBAGA,NIANGARA,HAUT-UELE
5042026,5042,13,CABANE DE MBALAWA,NIANGARA,HAUT-UELE
5042027,5042,13,CABANE DE AKO,NIANGARA,HAUT-UELE
5042028,5042,13,CABANE DE MAGOMBO,NIANGARA,HAUT-UELE
5042029,5042,13,CABANE DE NABAKPA,NIANGARA,HAUT-UELE
5042030,5042,13,E.P. KUMBATAYO,NIANGARA,HAUT-UELE
5041105,5041,13,EP.NASURA,RUNGU,HAUT-UELE
5041106,5041,13,INSTITUT RUNGU,RUNGU,HAUT-UELE
5042001,5042,13,E.P. KIPAZINGI,NIANGARA,HAUT-UELE
5042002,5042,13,INSTITUT NAIDA,NIANGARA,HAUT-UELE
5042003,5042,13,CABANE DE MAZINGIDA,NIANGARA,HAUT-UELE
5042004,5042,13,CABANE DE NGBANDIA,NIANGARA,HAUT-UELE
5042037,5042,13,E.P. MBENGU,NIANGARA,HAUT-UELE
5042038,5042,13,E.P. BANGINDA,NIANGARA,HAUT-UELE
5042039,5042,13,E.P. GBAGA,NIANGARA,HAUT-UELE
5042040,5042,13,POSTE DE SANTE WEDE,NIANGARA,HAUT-UELE
5042041,5042,13,E.P. MAMBETU,NIANGARA,HAUT-UELE
5042042,5042,13,POSTE DE SANTE GANGANI,NIANGARA,HAUT-UELE
5042043,5042,13,E.P. BUNGU,NIANGARA,HAUT-UELE
5042044,5042,13,EP MASABE,NIANGARA,HAUT-UELE
5042045,5042,13,POSTE DE SANTE ABULE,NIANGARA,HAUT-UELE
5042046,5042,13,CABANE DE GITANDRA,NIANGARA,HAUT-UELE
5042015,5042,13,POSTE DE SANTE NAKODA,NIANGARA,HAUT-UELE
5042016,5042,13,CENTRE DE SANTE KILIWA,NIANGARA,HAUT-UELE
5042017,5042,13,CABANE DE KASA,NIANGARA,HAUT-UELE
5042018,5042,13,CABANE DE MBANA,NIANGARA,HAUT-UELE
5042019,5042,13,E.P. NOMBIKPO,NIANGARA,HAUT-UELE
5042020,5042,13,CABANE DE DANGA 1,NIANGARA,HAUT-UELE
5042053,5042,13,E.P. GBADI,NIANGARA,HAUT-UELE
5042054,5042,13,E.P. KPADA,NIANGARA,HAUT-UELE
5042055,5042,13,E.P. ARIKAZI,NIANGARA,HAUT-UELE
5042056,5042,13,E.P. TULUGU,NIANGARA,HAUT-UELE
5042057,5042,13,E.P TONGODA,NIANGARA,HAUT-UELE
5042058,5042,13,E.P. BOBO,NIANGARA,HAUT-UELE
5042059,5042,13,E.P. NASA,NIANGARA,HAUT-UELE
5042060,5042,13,INSTITUT NDINGBA,NIANGARA,HAUT-UELE
5042061,5042,13,E.P. MATSAGA,NIANGARA,HAUT-UELE
5042062,5042,13,E.P. NGBANGOLO,NIANGARA,HAUT-UELE
5042031,5042,13,CABANE DE DEVULU,NIANGARA,HAUT-UELE
5042032,5042,13,CABANE DE NAWOKO,NIANGARA,HAUT-UELE
5042033,5042,13,CABANE DE VANGAO,NIANGARA,HAUT-UELE
5042034,5042,13,E.P. KUNGBE,NIANGARA,HAUT-UELE
5042035,5042,13,EP LENGENDULE,NIANGARA,HAUT-UELE
5042036,5042,13,COMPLEXE SCOLAIRE MINZOTO,NIANGARA,HAUT-UELE
5042070,5042,13,E.P. MBELEKEU,NIANGARA,HAUT-UELE
5042071,5042,13,POSTE DE SANTE KUMUKA,NIANGARA,HAUT-UELE
5042072,5042,13,POSTE DE SANTE MBARAZA 1,NIANGARA,HAUT-UELE
5042073,5042,13,E.P. MBITA,NIANGARA,HAUT-UELE
5042074,5042,13,E.P. MALINDA,NIANGARA,HAUT-UELE
5042075,5042,13,E.P. NESOMADA,NIANGARA,HAUT-UELE
5042076,5042,13,EP GALAGALA,NIANGARA,HAUT-UELE
5042077,5042,13,CABANE DE GAMBALI,NIANGARA,HAUT-UELE
5042078,5042,13,CABANE DE NOKONDODA,NIANGARA,HAUT-UELE
5042079,5042,13,CENTRE DE SANTE LIGUNZA,NIANGARA,HAUT-UELE
5042047,5042,13,E.P. NDEBI,NIANGARA,HAUT-UELE
5042048,5042,13,E.P GBATA,NIANGARA,HAUT-UELE
5042049,5042,13,I.T.P. KEREBORO,NIANGARA,HAUT-UELE
5042050,5042,13,CABANE DE TIBO,NIANGARA,HAUT-UELE
5042051,5042,13,E.P. GBITA,NIANGARA,HAUT-UELE
5042052,5042,13,CABANE DE MATEKE,NIANGARA,HAUT-UELE
5043004,5043,13,CABANE MULALU,DUNGU,HAUT-UELE
5043005,5043,13,CABANE NAWENANGWA,DUNGU,HAUT-UELE
5043006,5043,13,E.P. ANDUALA,DUNGU,HAUT-UELE
5043007,5043,13,CABANE DE BAGBELE,DUNGU,HAUT-UELE
5043008,5043,13,E.P. BIODI,DUNGU,HAUT-UELE
5043009,5043,13,CENTRE DE SANTE BITIMA,DUNGU,HAUT-UELE
5043010,5043,13,E.P MOGOLOKO,DUNGU,HAUT-UELE
5043011,5043,13,E.P. NAMBOLI,DUNGU,HAUT-UELE
5043012,5043,13,CABANE ETI,DUNGU,HAUT-UELE
5043013,5043,13,E.P. NADOGOLO,DUNGU,HAUT-UELE
5042063,5042,13,P S NABODHA,NIANGARA,HAUT-UELE
5042064,5042,13,E.P MATUKANI,NIANGARA,HAUT-UELE
5042066,5042,13,E.P. LIPOMBO,NIANGARA,HAUT-UELE
5042067,5042,13,POSTE DE SANTE MARAKA,NIANGARA,HAUT-UELE
5042068,5042,13,CABANE DE DJEMBE,NIANGARA,HAUT-UELE
5042069,5042,13,E.P. GEAGA,NIANGARA,HAUT-UELE
5043020,5043,13,E.P. MAKUGBALA,DUNGU,HAUT-UELE
5043021,5043,13,E.P. KAPILI,DUNGU,HAUT-UELE
5043022,5043,13,LI-MOLO,DUNGU,HAUT-UELE
5043023,5043,13,E.P KPEZU,DUNGU,HAUT-UELE
5043024,5043,13,E.P. JIKA DEKAKA II,DUNGU,HAUT-UELE
5043025,5043,13,E.P. LI-UYE,DUNGU,HAUT-UELE
5043026,5043,13,E.P. NAPEDI,DUNGU,HAUT-UELE
5043027,5043,13,E.P LI-MAY,DUNGU,HAUT-UELE
5043028,5043,13,E.P TADURU,DUNGU,HAUT-UELE
5043029,5043,13,E.P. IKA DE KAKA II,DUNGU,HAUT-UELE
5042080,5042,13,E.P. NIANGARA,NIANGARA,HAUT-UELE
5042081,5042,13,INST. ANUARITE,NIANGARA,HAUT-UELE
5042082,5042,13,INSTITUT NIANGARA,NIANGARA,HAUT-UELE
5043001,5043,13,E.P. KILIWA,DUNGU,HAUT-UELE
5043002,5043,13,E.P. NAMBILI,DUNGU,HAUT-UELE
5043003,5043,13,E.P IDO,DUNGU,HAUT-UELE
5043036,5043,13,EP BAFUKA,DUNGU,HAUT-UELE
5043037,5043,13,E.P. KPAIKA,DUNGU,HAUT-UELE
5043038,5043,13,POSTE DE SANTE GAKOPAY,DUNGU,HAUT-UELE
5043039,5043,13,E.P BADOLO,DUNGU,HAUT-UELE
5043040,5043,13,E.P DEWETANGA,DUNGU,HAUT-UELE
5043041,5043,13,E.P BAGULUPA,DUNGU,HAUT-UELE
5043042,5043,13,E.P. GARAMBA,DUNGU,HAUT-UELE
5043043,5043,13,CABANE YANGUMA,DUNGU,HAUT-UELE
5043044,5043,13,E.P MABELENI,DUNGU,HAUT-UELE
5043045,5043,13,E.P. NAGERO,DUNGU,HAUT-UELE
5043014,5043,13,LI-NAKOFO,DUNGU,HAUT-UELE
5043015,5043,13,NANGWAKAZA,DUNGU,HAUT-UELE
5043016,5043,13,E.P LIBOMBI,DUNGU,HAUT-UELE
5043017,5043,13,E.P. GBANDI,DUNGU,HAUT-UELE
5043018,5043,13,POSTE DE SANTE ARAMA,DUNGU,HAUT-UELE
5043019,5043,13,E.P. NAKALE,DUNGU,HAUT-UELE
5043052,5043,13,CENTRE DE SANTE DE REFERENCE NGILIMA,DUNGU,HAUT-UELE
5043053,5043,13,E.P.A. NGILIMA,DUNGU,HAUT-UELE
5043054,5043,13,E.P. MALINGBUNDU,DUNGU,HAUT-UELE
5043055,5043,13,E.P. KOSSA,DUNGU,HAUT-UELE
5043056,5043,13,MANDORO,DUNGU,HAUT-UELE
5043057,5043,13,E.P. SEKUNDO,DUNGU,HAUT-UELE
5043058,5043,13,E.P. DIABAKPA,DUNGU,HAUT-UELE
5043059,5043,13,E.P ZIGBI,DUNGU,HAUT-UELE
5043060,5043,13,INSTITUT SADI,DUNGU,HAUT-UELE
5043061,5043,13,E.P KPOTO,DUNGU,HAUT-UELE
5043030,5043,13,POSTE DE SANTE NANGO,DUNGU,HAUT-UELE
5043031,5043,13,E.P. MIONGO,DUNGU,HAUT-UELE
5043032,5043,13,E.P. MAKUSA,DUNGU,HAUT-UELE
5043033,5043,13,EP LI-MOLO,DUNGU,HAUT-UELE
5043034,5043,13,ASSOCIATION TOMEKA,DUNGU,HAUT-UELE
5043035,5043,13,E.P. KUMBARI,DUNGU,HAUT-UELE
5043068,5043,13,CENTRE DE SANTE BAKUDANGBA,DUNGU,HAUT-UELE
5043069,5043,13,E.P GURBA,DUNGU,HAUT-UELE
5043070,5043,13,E.P MAPEDI,DUNGU,HAUT-UELE
5043071,5043,13,CABANE DE MBOMU,DUNGU,HAUT-UELE
5043072,5043,13,CABANE DIAGBUDU,DUNGU,HAUT-UELE
5043073,5043,13,E.P MANDOFI,DUNGU,HAUT-UELE
5043074,5043,13,E.P. NDOLOMO,DUNGU,HAUT-UELE
5043075,5043,13,ZONE DE SANTE DORUMA,DUNGU,HAUT-UELE
5043076,5043,13,E.P NAPARKA,DUNGU,HAUT-UELE
5043077,5043,13,CENTRE DE SANTE NDOLOMO,DUNGU,HAUT-UELE
5043046,5043,13,EP SAMBIA,DUNGU,HAUT-UELE
5043047,5043,13,E.P. TATA DULE,DUNGU,HAUT-UELE
5043048,5043,13,CABANE DE NDEDU,DUNGU,HAUT-UELE
5043049,5043,13,CENTRE DE SANTE NDEDU,DUNGU,HAUT-UELE
5043050,5043,13,E.P UKWA,DUNGU,HAUT-UELE
5043051,5043,13,EPA UKWA,DUNGU,HAUT-UELE
5044002,5044,13,E.P KURUKWA,FARADJE,HAUT-UELE
5044003,5044,13,E.P. BOGORO,FARADJE,HAUT-UELE
5044004,5044,13,E.P. KAYENZEMA,FARADJE,HAUT-UELE
5044005,5044,13,E.P. KPODHO,FARADJE,HAUT-UELE
5044006,5044,13,E.P.SABUNI,FARADJE,HAUT-UELE
5044007,5044,13,EP LWABI,FARADJE,HAUT-UELE
5044008,5044,13,E.P LIDJO,FARADJE,HAUT-UELE
5044009,5044,13,LIDJO,FARADJE,HAUT-UELE
5044010,5044,13,E.P. ANDATA,FARADJE,HAUT-UELE
5044011,5044,13,E.P. DJABIR,FARADJE,HAUT-UELE
5043062,5043,13,E.P. DIAGBE,DUNGU,HAUT-UELE
5043063,5043,13,POSTE DE SANTE NANGO,DUNGU,HAUT-UELE
5043064,5043,13,BATIMENT PRIVE,DUNGU,HAUT-UELE
5043065,5043,13,CABANE DE BAKULAGBA,DUNGU,HAUT-UELE
5043066,5043,13,E.P. GANGALA,DUNGU,HAUT-UELE
5043067,5043,13,CABANE DE MANVUGO,DUNGU,HAUT-UELE
5044018,5044,13,E.P. AWAGO,FARADJE,HAUT-UELE
5044019,5044,13,E.P. SESENGE,FARADJE,HAUT-UELE
5044020,5044,13,E.P. TOMAKA,FARADJE,HAUT-UELE
5044021,5044,13,E.P. TOMATI,FARADJE,HAUT-UELE
5044022,5044,13,E.P. ZABOKELE,FARADJE,HAUT-UELE
5044023,5044,13,CECA 20 MANGUYA,FARADJE,HAUT-UELE
5044024,5044,13,E.P. TANDRO,FARADJE,HAUT-UELE
5044025,5044,13,E.P. TIPAKU,FARADJE,HAUT-UELE
5044026,5044,13,E.P. BRITSAI,FARADJE,HAUT-UELE
5044027,5044,13,E.P. RAMADALA,FARADJE,HAUT-UELE
5043078,5043,13,E.P. BAMOKANDI,DUNGU,HAUT-UELE
5043079,5043,13,E.P. BELEWETE,DUNGU,HAUT-UELE
5043080,5043,13,E.P. DUNGU CENTRE,DUNGU,HAUT-UELE
5043081,5043,13,E.P. GBANGBATI,DUNGU,HAUT-UELE
5043082,5043,13,INSTITUT WANDO,DUNGU,HAUT-UELE
5044001,5044,13,E.P AMAYO MAWASE,FARADJE,HAUT-UELE
5044034,5044,13,CENTRE DE SANTE KAMIRO,FARADJE,HAUT-UELE
5044035,5044,13,EP IMA,FARADJE,HAUT-UELE
5044036,5044,13,EP MARAGO,FARADJE,HAUT-UELE
5044037,5044,13,POSTE DE SANTE BHUNZAKA A TOKA,FARADJE,HAUT-UELE
5044038,5044,13,E.P. TALIKPA,FARADJE,HAUT-UELE
5044039,5044,13,E.P. WALIWA,FARADJE,HAUT-UELE
5044040,5044,13,E.P. YANGALAKATA,FARADJE,HAUT-UELE
5044041,5044,13,INSTITUT TAYO,FARADJE,HAUT-UELE
5044042,5044,13,"E,P, NYAI",FARADJE,HAUT-UELE
5044043,5044,13,E.P. LAGABE,FARADJE,HAUT-UELE
5044012,5044,13,CENTRE DE SANTR KANA,FARADJE,HAUT-UELE
5044013,5044,13,E.P. KANA,FARADJE,HAUT-UELE
5044014,5044,13,E.P. NYAWU,FARADJE,HAUT-UELE
5044015,5044,13,CENTRE DE SANTE NZOPI,FARADJE,HAUT-UELE
5044016,5044,13,COMPLEXE NZORO1,FARADJE,HAUT-UELE
5044017,5044,13,E.P. AKUWA,FARADJE,HAUT-UELE
5044050,5044,13,E.P.BELE,FARADJE,HAUT-UELE
5044051,5044,13,EP.2 BAKI,FARADJE,HAUT-UELE
5044052,5044,13,C.S. ATAKI,FARADJE,HAUT-UELE
5044053,5044,13,E.P. MARIYADHIMA,FARADJE,HAUT-UELE
5044054,5044,13,EP LIPARA,FARADJE,HAUT-UELE
5044055,5044,13,CENTRE DE SANTE ATADRA,FARADJE,HAUT-UELE
5044056,5044,13,E.P. ABHANVA,FARADJE,HAUT-UELE
5044057,5044,13,E.P. MONIETU MADRATO,FARADJE,HAUT-UELE
5044058,5044,13,EP KITAMBALA,FARADJE,HAUT-UELE
5044059,5044,13,E.P. MANDANGO,FARADJE,HAUT-UELE
5044028,5044,13,EP. BURU,FARADJE,HAUT-UELE
5044029,5044,13,MAKAKARO,FARADJE,HAUT-UELE
5044030,5044,13,CABANE DE GBERE,FARADJE,HAUT-UELE
5044031,5044,13,AVUKU,FARADJE,HAUT-UELE
5044032,5044,13,CENTRE DE SANTE LIPARA MAMURU,FARADJE,HAUT-UELE
5044033,5044,13,E.P. BARI,FARADJE,HAUT-UELE
5044066,5044,13,EP ABHA,FARADJE,HAUT-UELE
5044067,5044,13,EP LOWA,FARADJE,HAUT-UELE
5044068,5044,13,CS NGILI,FARADJE,HAUT-UELE
5044069,5044,13,E.P. RANGU,FARADJE,HAUT-UELE
5044070,5044,13,INST. MAULO,FARADJE,HAUT-UELE
5044071,5044,13,GAWA,FARADJE,HAUT-UELE
5044072,5044,13,MONDEGI,FARADJE,HAUT-UELE
5044073,5044,13,E.P ABINVA,FARADJE,HAUT-UELE
5044074,5044,13,EP BOVI,FARADJE,HAUT-UELE
5044075,5044,13,I.T.A ABINVA,FARADJE,HAUT-UELE
